policy,attacker,cadence,data_selection,mode,n_seeds,oscillation_index_mean,oscillation_index_std,mean_attack_success_tail_mean,mean_attack_success_tail_std,final_attack_success_rate_mean,final_attack_success_rate_std,mean_evasion_tail_mean,mean_evasion_tail_std,final_evasion_rate_mean,final_evasion_rate_std,max_evasion_rate_mean,max_evasion_rate_std,rounds_to_convergence_mean,rounds_to_convergence_std,total_retrain_seconds_mean,total_retrain_seconds_std,retrain_count_mean,retrain_count_std,mean_evasion_tail,total_retrain_seconds
random__minimax__full_replay,random,minimax,full_replay,scratch,5,0.04248075571154695,0.008154538937731742,0.08753088480801335,0.004232401658121846,0.04634724540901502,0.008385426201937964,0.08783333333333333,0.004317277948996204,0.04666666666666666,0.008232726023485645,0.8233333333333333,0.01932183566158594,6.0,0.0,159.3484934600041,21.315151427278686,4.0,0.0,0.08783333333333333,159.3484934600041
