policy,attacker,cadence,data_selection,mode,n_seeds,oscillation_index_mean,oscillation_index_std,mean_attack_success_tail_mean,mean_attack_success_tail_std,final_attack_success_rate_mean,final_attack_success_rate_std,mean_evasion_tail_mean,mean_evasion_tail_std,final_evasion_rate_mean,final_evasion_rate_std,max_evasion_rate_mean,max_evasion_rate_std,rounds_to_convergence_mean,rounds_to_convergence_std,total_retrain_seconds_mean,total_retrain_seconds_std,retrain_count_mean,retrain_count_std,mean_evasion_tail,total_retrain_seconds
random__never__full_replay,random,never,full_replay,scratch,5,0.010669825091251424,0.0028214159703342447,0.808920504103515,0.016639051296607543,0.8093876579962114,0.007995189857493219,0.8291666666666666,0.016691647944739093,0.8296666666666667,0.00865383665716479,0.8496666666666666,0.015434449203720314,3.0,0.0,0.0,0.0,0.0,0.0,0.8291666666666666,0.0
